path,text,BASIC_SOUNDS,HESITATION_WORDS,VERBAL_CRUTCHES,REPETITIVE_STARTS,FILLED_PAUSES,DISCOURSE_MARKERS,PERSONAL_PRONOUNS,OPINION_INDICATORS,EMOTION_WORDS,JUDGMENT_ADJECTIVES,QUALIFIERS_HEDGING,COMMON_PHRASES,OPINION_PHRASES,SELF_DISCLOSURES,HEALTH,FINANCES,RELATIONSHIPS,FAMILY,LIMITED_AVAILABILITY,EXCLUSIVITY,TIME_SENSITIVE,LIMITED_TIME,EXCLUSIVE_DISCOUNT,URGENCY_PROMOTION,OTHERS,SELLING_FAST,HARD_WORK,EXCLUSIVE_FOR_FOLLOWERS,GENEROSITY,APPRECIATION,NATURAL_FIT,LIFESTYLE_IMPROVEMENT,CONTINUATION,GOALS,DURATION,UNIQUE_CODE,SHARING_CODE,HONESTY,CONTRAST,PROS,CONS,ADMISSION,UNCERTAINTY,FIRST_PERSON_QUESTIONS,GENERAL_AUDIENCE_QUESTIONS,POV,UNBOXING,GRWM,RESTOCKING,DAY_IN_MY_LIFE_PATTERNS,DUPE,video_duration,end_first_segment,PG_BRAND,COTERIE_BRAND,HEALTHYBABY_BRAND,HONEST_BRAND,HUGGIES_BRAND,KUDOSTOBABY_BRAND,LUVS_BRAND,MYMILLIEMOON_BRAND,PAMPERSUS_BRAND,RASCALSBABY_BRAND,THENINJAMAS_BRAND,GENERAL_HOOK,NEGATIVE_HOOK,brand_counts,BRAND_TS,integration_in_first_10_seconds,integration_in_first_half_video,integration_duration,int_between_90_240,integration_ts,narrative_changes,brand_as_sponsor
results/pampersus/C_1d7I7ubKP_2024-09-12_23-25-25_UTC_1," Y'all, I can't believe it's officially birth month, but as a doctor and first-time mama, I definitely have nerves anticipating baby girl's arrival. Nerves about labor and delivery, nerves about whether I'll be a good mama. But as a dermatologist and mama-to-be, one thing I can rest assured in is that my baby's skin will be in good hands with Pampers Pure Protection. I am excited to be partnering with Pampers to share their new and improved Pampers Pure Diapers that are up to 100% leak-proof and have 0% skin irritation. I also love that they are plant-based, hypoallergenic, and fragrance-free. Plus, they feature a liner enriched with shea butter to help protect baby girl's skin. While there are so many things about motherhood that can be out of my control, I can control what I put on baby girl's skin, which is why I choose Pampers Pure. Baby girl, we are ready for you whenever you are.",False,True,False,False,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46.99,6.88,False,False,False,False,False,False,False,False,False,False,False,,,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/C_34z4juj2N_2024-09-13_22-04-35_UTC," I've been changing diapers for eight years. So thanks to Pampers Pure Protection for sponsoring this video. On those busy days as a mom, having an organized diaper cupboard has been a lifesaver, keeping everything within easy reach, which makes my routine run smooth throughout the day. As a parent, nothing matters more to me than the comfort and wellbeing of my baby, and that includes their skin health. The new Pampers Pure is up to 100% leak proof with ingredients you can trust. So you can rest easy knowing that your baby's skin is taken care of. It's clinically proven hypoallergenic and fragrance free. With even the small and simple things, it makes the biggest difference for me as a mom, which is the greatest accomplishment of my life.",False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37.5,3.6,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/C_GafXNJb-a_2024-08-25_16-51-20_UTC," Isn't it neat? Wouldn't you think my collection's complete? Wouldn't you think I'm the girl, the girl who has everything?",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.54,10.06,False,False,False,False,False,False,False,False,False,False,False,,,0,0.0,0,0,0.0,0,"(0, 0)",0,0
results/pampersus/C_f353aOIfz_2024-09-04_14-10-18_UTC," I ran out of diapers for my Logan so come on me to HEB to go grab him some Pampers. Keeping Logan comfortable in the Texas heat can be challenging, but I'm here to tell you that it is easy with Pampers. Their breathability and high absorption tackle the heat effectively while the flexible fit embraces his baby rolls perfectly. Let's be real, keeping my chubby baby dry is no easy feat, especially when I'm trying to navigate those hard to reach places. But here's the good news, Pampers Swaddlers came out with the new blowout barrier, it's mess free and up to 100% leak proof. My Little Guy stays dry and comfy all day. That is how we beat the Texas heat and keep Logan's skin healthy without the constant worry of diaper changes. Available now at your local HEB store, sponsored by P&G.",False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40.91,3.72,False,False,False,False,False,False,False,False,False,False,False,False,False,1,39.01,0,0,0.0,0,"(0, 0)",1,1
results/pampersus/C_qGjQyJe-o_2024-09-08_13-47-31_UTC, Thank you.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15.95,29.98,False,False,False,False,False,False,False,False,False,False,False,,,0,0.0,0,0,0.0,0,"(0, 0)",0,0
results/pampersus/C_sZ6jMO4qj_2024-09-09_10-59-11_UTC_1," This was the first thing I handed to new parents in the hospital as a nurse, and it's the first thing I bought for my own babies when I became a mom myself. Now I'm partnering with Pampers to tell you that Pampers Swadlers are clinically proven to keep baby skin healthy. Biggest challenge with a newborn's delicate skin is preventing diaper rash and protect them against the leading causes, which is why Pampers helps keep skin three times drier, pulls mess away from skin, reduces friction and balances pH. A diaper is the first thing that your baby wears. Choose Pampers Swadlers to keep skin dry and healthy with their unique technology that locks wetness away. There is some other Mariota. In myocl area I've been in flawlessly lidering his prin eram families out gar Through Dusky's try and buy her there as over Pandemic שנya czyli",False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30.11,2.06,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/C_txe9fshvU_2024-09-09_23-43-17_UTC_1," I'm so happy to be partnering with Pampers to show you how Huggies Natural Care doesn't even compare to Pampers Free and Gentle Wipes. As a busy mom of a toddler and a newborn come November, I need hassle-free wipes that'll get the job done the first time. I know I can always count on Food Lion to have the best products at affordable prices, especially for my baby product restocks. Pampers Free and Gentle Wipes are five times stronger than Huggies Natural Care to help prevent tearing, and they clean better by gripping the mess. Make sure to stop by your local food line today to pick up Pampers New Free and Gentle Wipes to wipe smarter, not harder.",False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34.41,5.96,False,False,False,False,True,False,False,False,False,False,False,False,False,2,2.98,1,1,0.0,0,"(0, 0)",1,0
results/pampersus/C_yZ_AJJ8xX_2024-09-11_18-52-58_UTC_1," Come with me as a mom of two throughout our morning. I am so excited to be partnering with Pampers to share about their new and improved Pampers Pure Protection diapers. As a mom, I'm always on a journey to find the best products for my family and Pampers Pure is an option I know I can feel great about. Taking care of my skin is super important to me and I feel the same about the products I use on my little one's skin. Taking great care of their skin starts with choosing the right diaper. These ones are hypoallergenic, fragrance-free, and they offer such great skin protection. There are so many difficult decisions to make as a mom, but I'm so thankful that choosing the right diaper doesn't have to be.",False,True,True,False,False,True,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30.23,3.92,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/Cz8bipmghft_2023-11-22_10-09-29_UTC," When they say she get it from her mama, I'ma say you fucking right, body rude is unpolite, done being a humble type, tell me is you down? Cause I'm tryna go up tonight, holes in whom she's left and right I just wanna live in a fantasy, I think we deserve it right, top all the memories, I've ever made in my life, permanent ecstasy, the ladies as pimps tonight, living inside a dream, a sleigh where the love is white I put that on my mama, on my hood, I look fly, I look good, you can't touch my back, but you could, I look fly, I look too good I look too good I look fly, I look good, you can't touch my back, but you could, I look fly, I look good I look fly, I look good I know it's cute when you say that I look fly, I look good I'm on my hood It looks like I look good",False,True,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,124.11,20.68,False,False,False,False,False,False,False,False,False,False,False,,,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/DA4eyonJhiZ_2024-10-09_00-02-31_UTC_1," Here's how to protect against four leading causes of diaper rash from a high-risk labor postpartum nurse and mom of three. At my hospital and at home, we use Pampers, which is exactly why I'm partnering with them to spread the word about how Pampers helps protect against skin irritation. So number one, believe it or not, you actually want to let baby's bottom be out and open to air when possible. That's because one of the leading causes of diaper rash is exposure to moisture and friction. Now we do need to get that diaper on before disaster strikes, which brings me to number two. We want a good quality diaper that absorbs moisture and pulls away urine. Pee and poop can irritate, inflame, and even break down sensitive baby skin. That's why I love Pampers swaddlers. They help keep skin three times drier and help lock away moisture to promote that dry, healthy skin we're looking for. And number three, choose a diaper that's clinically proven to help keep your baby's skin healthy like Pampers. I mean, there's a reason. It's the number one pediatrician recommended brand and the number one best-selling diaper brand and the one I use as a nurse and a mom.",False,True,True,False,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49.15,3.34,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/DA6oTXQSCRn_2024-10-09_20-12-37_UTC_1," You're going to want to run to Walmart for this deal. Even my son says you don't want to miss it. We're heading to Walmart to get up to $7 cash back on Pampers Swaddlers 360 by using Walmart Cash and Ibotta. Now's the time to stock up or try them. We're happy to partner with Pampers at Walmart because they have amazing everyday low prices. With Pampers Swaddlers 360, there's no digging in the skin with the stretchy waistband along with its superior absorbency. We chose these because Pampers Swaddlers 360 provides up to 100% leak-proof skin protection even when he's moving. We trust Pampers to hold everything together while he's so active. Changing him is as easy as rip, roll, and done. Check out the cash back Ibotta promotion at Walmart for Pampers Swaddlers 360 until November 30th.",False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40.93,2.22,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/DAlxuF7P_WK_2024-10-01_17-42-51_UTC_1," I'm officially one week postpartum, so let's restock my bedside caddy for our baby girl. Recently, I've switched to Pampers Pure Protection Diapers. Having toddlers that sleep through the night, I needed a diaper that I knew would not leak. Thankfully, Pampers is up to 100% leak-proof, which makes changing our new baby girl a lot easier, especially in the night. One thing about newborns is that their skin can be very sensitive. So another good reason that I love Pure is that they are fragrance-free. And they also have a liner enriched with shea butter to help protect your baby's skin. Shoutout to Pampers for making nighttime changes a lot easier.",False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,32.83,4.46,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/DAmPXTRvGLk_2024-10-01_22-00-00_UTC," So we have a ton going on in our home from rearranging the functionality to decorating for new baby, but... We still live by the rule. If it ain't broke, don't fix it. So Pamper's peer protection has been our go-to since day one. And we're partnering to tell you exactly why we're doubling back for baby number two. Coming from a second time mama, if you can avoid a certain issue, please do so. For us, that was skin irritation and eczema flare-ups. Our favorite diaper just got even better with providing up to 100% leak-proof, plant-based skin protection. A fragrance-free shea butter and rich liner. Plus, they're soft and gentle for your baby skin. Oh, and if you can't tell, my toddler is very active, so these Pamper's move right along with her. If you haven't done so already, come over to the Pamper's Peer Protection Club and protect that baby skin.",True,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40.84,5.12,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/DAro7dfsqC5_2024-10-04_00-21-41_UTC," Today we are gonna do a story time on this viral video and why we switch to Papers Pure Protection. Thank you to Pampers for sponsoring this video. So let's get into it. If you've seen the video, you know exactly what I'm talking about. It was the nastiest thing I've ever seen or had to do in my entire life. It was disgusting. So we're usually very particular about the diapers that we use for our kids because of stuff like that. Obviously don't want to blow out, but we were using something that we got for my baby shower. It was actually like one of the bougie like expensive baby diaper brands. I personally don't like them. I've always used Pampers, but we used them that day because we were obviously going to use them. Anyway, she had a massive blowout. It was all over everything. We had to throw the entire car seat away. It was a hot mess. After the blowout, Serena had a really bad rash and that is where Pampers Pure came to the rescue. All of their diapers have a shea butter and rich lining and they are up to 100% leak proof. So no more accidents.",False,True,True,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,50.13,6.0600000000000005,False,False,False,False,False,False,False,False,False,False,False,,,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/DB1gbXivPyS_2024-11-01_16-49-59_UTC_1," Guess who needs boxes of the new Pampers Swallows 360? This girl. I'm heading to Walmart so I can stock up on our favorite stretchy waist diapers and get up to $7 in cash back through Ibotta and Walmart's cash manufacturer offer. I am stoked Pampers chose me to spread the word because thanks to the 360 stretchy waistband that unlike tape diapers, doesn't dig into the skin or leave skin marked. Pampers Swallows 360 keeps my baby bottom soft, healthy and dry. That means no digging or rubbing into the skin and I just love that for my baby. Now head over to Walmart to check out their everyday low prices and grab this deal too.",False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33.83,2.84,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/DB1rCVTJU-I_2024-11-01_18-25-00_UTC_1," Listen, three kids, lots of diapers later, I have to admit, this is definitely on my favorites list. I'm so excited to be partnering with Pampers on this diaper restock trip at Target. Pampers Pure Protection Diapers are not only up to 100% leak-proof, but also provides my toddler with plant-based skin protection, which I love. What really adds the icing on the cake for me is not only are they fragrance-free, but they also have a shea butter and rich liner, perfect for my baby's sensitive skin. If you're all about protecting your baby's skin like me, I highly recommend you rent a Target to pick these up too.",False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,26.51,4.0200000000000005,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/DBCCSeMS-70_2024-10-12_17-07-16_UTC_1," I wish I knew this before I had three kids in three years. That healthy skin starts with the right diaper, and that's why I'm so excited to partner with Pampers to talk to you about why you should make the switch to Swaddlers. My firstborn used to get the worst diaper rashes, and I can never figure out why. A friend of mine recommended Pampers Swaddlers, and I quickly understood why Pampers is the number one pediatrician recommended brand and number one best-selling diaper brand. They've proven over and over to be up to 100% leak-proof and offers up to 0% skin irritation. Plus, they're clinically proven to help keep baby skin healthy. So if you want your baby to have healthy skin, it's time to make the switch to Pampers Swaddlers. And for any first-time mom sees her, a registry must have.",False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36.82,2.62,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/DBCH6AsSoZA_2024-10-12_17-57-19_UTC," Let me tell you why we're using the number one best diaper brand for our baby. I'm so happy to be partnering up with Pampers as I prepare for our first baby's arrival. As a first time mom, I've heard how important it is to have our diaper caddy, especially filled with must-haves like diapers that provide superior skin protection. So I decided to go with Pampers Swallers because they help keep baby's skin dry and healthy by locking wetness away. Swallers offer up to 0% skin irritation. They also protect against the forming causes of diaper rash. Our baby girl will be here soon and thanks to Pampers Swallers, our diaper caddy is ready to go with diapers that will protect her skin.",False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33.09,3.16,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/DBKYrykxGEV_2024-10-15_22-55-27_UTC," Did you know your baby should have on no clothes when learning skills like rolling, crawling, or even walking? No clothes, except for diapers, of course. Now, I would never recommend them to run around naked. That would be a disaster, but I do recommend having a diaper on to practice those motor skills. I'm excited to partner with Pampers because when it comes to a diaper that your baby can comfortably grow in and have healthy skin in, my favorite is Pampers Swaddlers. Speaking of healthy skin, as a mom and medical professional, I want the best for my child's skin, so using Pampers Swaddlers is a no-brainer. It helps protect against main causes of diaper rash because it keeps skin three times drier, their pH balancing helps reduce friction, and pulls mess away to help keep skin dry and healthy. You have to make the switch to Swaddlers. It's clinically proven to help keep baby's skin healthy.",False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43.23,1.94,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/DBR1DZivO14_2024-10-18_20-20-25_UTC_1," Preparar a Abby para el día siempre será mi actividad favorita. No solo es muy relajante para mí, sino que también me hace sentir bien saber que elegí los pañales adecuados para mi bebé. That's why I'm so excited to be partnering with Pampers. Todas las mamás hemos pasado por eso al intentar encontrar el pañal adecuado para nuestros bebés. Hay tanto en qué pensar. Piel seca, irritación, impermeabilidad y mucho más. Y no es divertido tener un bebé irritado por las rosuras del pañal. Para mí la piel sana es muy importante especialmente porque todos mis hijos tienen la piel sensible. Estamos muy felices de usar pañales Pampers Waterless porque está clínicamente probado que ayudan a mantener la piel de nuestra bebé sana. Pampers Waterless es el pañal imprescindible para mantener la piel de tu bebé sana. A Abby le encantan y a tu bebé también.",False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46.46,2.7800000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/DBRE-_vpwxh_2024-10-18_13-21-06_UTC_1," As a parent, I know how important it is to find products that you can trust. Pamperswadlers have been a game changer for us and that's why I'm so excited to partner with them. The softness, the dryness, the peace of mind, it's everything you want for your baby, which is why I'm just finishing up this gift basket for one of my friends who just had their first. Did you know Pamperswadlers protect against four main causes of diaper rash? They help keep skin dry, help reduce friction with their ultra soft material, balance my baby's skin pH to keep skin healthy, and pull mess away quickly and effectively. We all want what's best for our little ones and for us, that means Pamperswadlers. Trust me, once you try them, you'll wonder why you didn't switch sooner.",False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35.36,3.48,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/DBUevVLS-e6_2024-10-19_21-05-07_UTC," Look who I found. Good morning, Eva. Ready to have a great day with Daddy? Mmm. Hey, baby. Look at that. Look. We're gonna use Pampers easy ups for our potty training journey. Daddy's gonna let you lead the way. Get rid of the hole. Can I have some number ones? Good job, mamas. You're gonna... Oh, it's a bit nice. Good job. Shout out to Pampers. The sponsor of Ev's journey. Let me school you on my favorite. Easy ups are up to 100% leak proof, soft and comfy, and you get to look and feel as if you have a real big girl underwear like your big sister. All right, aunties. Come on this journey with Eva and I. Love me. All right, let's leave Ev some words of encouragement. We're so excited to help her hit this next milestone on her journey.",True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,54.7,1.56,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/DBWjNbBvoud_2024-10-20_16-17-27_UTC_1," Oh, John. Wait, is he supposed to be walking by now? As second-time parents, there are some things we might have forgotten, but stocking up on pamper swaddlers isn't one of them. We use pamper swaddlers since it offers up to 0% skin irritation, and it's clinically proven to help keep baby skin healthy, making it our number one baby essential.",True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,22.38,1.92,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/DBeV82CvVW-_2024-10-23_16-55-55_UTC_1," Mom life is crazy and messy with two under two, but Pampers has made my life a bit easier. We are in love with the new Swaddlers 360 with the most stretchy and gentle waistband. They are the perfect pull-on diaper for my active toddler. Once Shiloh comes home from daycare, she gets super excited to play with us and her little brother. We let her run around in her diaper since it's warm, and Shiloh has always struggled with having sensitive skin, and we've noticed that once she starts running around, traditional diapers can dig into her skin, but we've loved that Swaddlers 360 helps reduce skin irritation and that the stretchy waistband keeps her comfortable. Shai sleeps about 12 hours at night, so it's important for us to have a diaper that can offer up to 100% leak-proof skin protection, and that it keeps her skin healthy and dry. And I love how the stretchy waistband makes our evening routine so easy and quick. So make sure to check out their new Swaddlers 360 and let me know what you think!",False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43.6,4.22,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/pampersus/DCCfgDJx_Fo_2024-11-06_17-59-25_UTC_1, me preparo para la llegada de mi bebé estoy en plena etapa de nesting preparando el cuarto organizando la ropa y por supuesto comprando pañales y colabore con pampers para contarles de las increíbles ofertas que tienen cuando compro pampers suave es huge pack en walmart no solamente puedo comprar más cantidad sino que también ahorro hasta 10 dólares por caja porque si hay algo que los papás sabemos que nunca hay suficiente pañales pampers suave me encanta porque protege la piel de irritaciones y tiene una barrera que evita accidentes así que ya lo sabes obtener pampers suave es huge pack en walmart y disfruta de precios bajos todos los días,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32.39,4.18,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/rascalsbaby/C-2_jPcpIiF_2024-08-19_17-09-21_UTC, Say hello to Rascal. A new look but the same Rascal and Friends products that you love. I use Rascals training pants with my daughter because they're clinically proven to be safe on sensitive skin. Their training pants have an easy on and off design which makes for quick and easy changes. You can find Rascals products in store or online at Walmart at affordable everyday prices.,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.48,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,4,0.5,1,1,0.0,0,"(0, 0)",1,0
results/rascalsbaby/C-RAm4us5PJ_2024-08-04_23-07-09_UTC_1," get poo catchers with us. I kid you not, the moment I tried these, I did not want to go back to a regular diapers. I had to force myself to finish using the other diapers because I love these so much and I've bought them ever since. They look so much nicer, they absorb better, and they feel softer, so I think they feel more comfortable on my kids as well. I've had babysitters compliment how nice these diapers look or say they look expensive, which is crazy because they're so affordable. I love the new look in the packaging. Plus, Rascals just rolls off the tongue better anyway, you know? And since these diapers are so affordable, of course we had to go get some boba as a treat for saving money. Hashtag girl math.",False,True,True,False,False,True,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,32.55,5.16,False,False,False,False,False,False,False,False,False,False,False,False,False,1,23.9,0,0,0.0,0,"(0, 0)",1,0
results/rascalsbaby/C-TNI3DybX3_2024-08-05_19-34-50_UTC_1,ть Father Thank you.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26.05,8.620000000000001,False,False,False,False,False,False,False,False,False,False,False,,,0,0.0,0,0,0.0,0,"(0, 0)",1,0
results/rascalsbaby/C-ajqqOsTWb_2024-08-08_16-09-12_UTC, Thank you.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.97,29.98,False,False,False,False,False,False,False,False,False,False,False,,,0,0.0,0,0,0.0,0,"(0, 0)",0,0
results/rascalsbaby/C-n068VSpzb_2024-08-13_19-45-28_UTC," Our favorite diapers have a brand new look. Rascals has rebranded their packaging, but it is the same incredible diapers and wipes. We headed to Walmart to grab a pack of wipes, diapers, and training pants since we're working on potty training with Wesley. Rascals are dermatologist-tested, super-absorbent diapers, great for sensitive skin, has triple leak guard, zero nasties, and 0% lotions, latex, or fragrance. They also have a fun cocomelon print on the sizes 4 to 7, which Wesley loves. We have been using Rascals for years now, and they are our favorite diapers. I am so excited about their rebrand and their cool new packaging that is now available online or in-store at Walmart.",False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39.47,6.9,False,False,False,False,False,False,False,False,False,True,False,,,3,3.45,1,1,0.0,0,"(0, 0)",1,0
results/rascalsbaby/C_Qsbf6gRso_2024-08-29_16-39-45_UTC, Thank you. Thank you.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32.78,29.98,False,False,False,False,False,False,False,False,False,False,False,,,0,0.0,0,0,0.0,0,"(0, 0)",0,0
