created,type,post_id,text_caption,thumbnail,link,likes,comments,views,hashtags,mentions,text_mentions,brand_affinity,is_removed,sponsor_username,username,user_url,user_followers,user_engagement,country,search_type,hashtag_ad_count,standalone_ad_count,most_common,words_count,paid_partnership,KEYWORDS_CAPTION,has_emoji,sponsor_integration_in_caption,CTA_BUY_caption,CTA_GIFT_caption,CTA_READ_caption,CTA_SIGN_UP_caption,CTA_FIND_OUT_caption,CTA_LEARN_caption,CTA_SUBSCRIBE_caption,CTA_SHARE_caption,CTA_DOWNLOAD_caption,CTA_VISIT_caption,CTA_CONTACT_caption,CTA_PARTICIPATE_caption,path,text_transcription,CTA_BUY_transcription,CTA_GIFT_transcription,CTA_READ_transcription,CTA_SIGN_UP_transcription,CTA_FIND_OUT_transcription,CTA_LEARN_transcription,CTA_SUBSCRIBE_transcription,CTA_SHARE_transcription,CTA_DOWNLOAD_transcription,CTA_VISIT_transcription,CTA_CONTACT_transcription,CTA_PARTICIPATE_transcription,CTA_GIFT_trans_capt,CTA_VISIT_trans_capt,CTA_CONTACT_trans_capt,CTA_SIGN_UP_trans_capt,CTA_BUY_trans_capt,CTA_SUBSCRIBE_trans_capt,CTA_DOWNLOAD_trans_capt,CTA_SHARE_trans_capt,CTA_FIND_OUT_trans_capt,CTA_READ_trans_capt,CTA_PARTICIPATE_trans_capt,CTA_LEARN_trans_capt,text_trans_capt,path_caption,path_transcription,text,CTA_BUY,CTA_GIFT,CTA_READ,CTA_SIGN_UP,CTA_FIND_OUT,CTA_LEARN,CTA_SUBSCRIBE,CTA_SHARE,CTA_DOWNLOAD,CTA_VISIT,CTA_CONTACT,CTA_PARTICIPATE,path_trans_capt
2024-05-16 02:09:43,image,C7AxcCdLAAW,"They are fr when they say they are the Rolls Royce of diapers!!! Yes this is a diaper ad but I swear to you I would not be promoting these if they weren’t the very best for our family 🥹🥹

We chose @coterie diapers for Frankie when she was 2 months after constant diaper changes due to odor, soggy leaks, and blowouts. I promise you it was a game changer! 

This is why I’m so stoked to collab with them, because we have been buying these diapers since the beginning! 

Not only is coterie SUPER soft like cashmere, they are made of clean ingredients, and they are so absorbent. But the real seller for us was the subscription. We have never run out of diapers bc they are literally delivered to our doorstep every month! it’s totally been worth the investment for the convenience and the quality. 

If you want to try out Coterie, use my code KJ20 for an extra 20% off your order or use the link in my stories 🫶🏼

#coteriepartner #ad",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0Lcz0xKDqJ5%2FZVajvqDXk%2BWmoekFR2eGkqOOS4j62LupcisJCHFHXKp7sYQ8efNhZcJgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C7AxcCdLAAW/,430,3,0,"coteriepartner,ad",coterie,coterie,,False,,kj.messick,https://www.instagram.com/kj.messick,31232,1380,United States,no_hashtag,1,1,equal,175,0,True,True,0.0,False,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-02-10 00:36:19,video,C3JZ0wivIqb,"Restocking diapers today with @coterie, they’re so soft + 70% more absorbent than leading diaper brands 🙌🏼

Use my code: TAYLER20 for 20% off your first order!

#CoterieParent #Coterie #ad #gifted",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDaL9w3d%2Fk0qqt%2BGvryFmNhppDqDeJ%2BbFl2%2BxXf5WdxqReyKacJ7BsVWrLhriPF20zvKjyPthFgCuZnMCLPpNemIgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C3JZ0wivIqb/,3,20,0,"ad,coterie,gifted,coterieparent",coterie,coterie,,False,coterie,tayflemm,https://www.instagram.com/tayflemm,30865,15510,United States,no_hashtag,0,1,standalone_ad,31,0,True,True,0.1935483870967742,False,False,False,False,False,False,False,False,False,False,False,False,results/coterie/C3JZ0wivIqb_2024-02-10_00-36-19_UTC.wav," Abraham slowly It loses his breath This læric making fun Guess what? I need to avoid it That's my way, Yumi The way he thinks all about the flow",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-04-09 23:53:58,video,C5j1PoKgShq,"Which would you choose for your little one? #ad 

The pant & diaper are so similar in functionality - the big difference is size (obviously) and if your child likes laying down or standing for diaper changes 🤗

Both:
✅ tend to hold more liquid than the other diapers up to 70/80%
✅ decrease blowouts and leaks
✅ buttery soft (like cashmere) and super stretchy
✅ none of the irritants / harmful chemicals 

Use my code to save money! Comment SAVE for link!

#coterie @coterie #coteriebaby #coterieparent #raisingconsciousness #nontoxicliving #pottytraining #newmoms #secondtimemom #diaper",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcxIQYIfJ0T0rLE6NcKQ3EEivDhPC2vp6d2uFeO4sHs7kvE7c2teEcckizhb%2BMSGsHgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C5j1PoKgShq/,6,1,0,"raisingconsciousness,ad,coterie,coteriebaby,coterieparent,diaper,secondtimemom,nontoxicliving,pottytraining,newmoms",coterie,coterie,,False,coterie,rae.renea,https://www.instagram.com/rae.renea,29030,83,United States,no_hashtag,0,1,standalone_ad,93,0,True,True,0.9139784946236559,False,False,False,False,False,False,False,False,False,False,False,False,results/coterie/C5j1PoKgShq_2024-04-09_23-53-58_UTC.wav, Thank you. Thank you.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-01-09 02:03:32,image,C13K-t2oUAQ,"The Perfect Diapers for your toddler always on the go!….. @coterie Diapers!!!!
•••
Let me start by saying… MAN! It is so difficult to take photos of a toddler that doesn’t sit still! When we tried @coterie for the first time, this little guy was 9 months old and couldn’t walk yet… this time, he would just run off mid photo lol!
•••
We tried @coterie for the first time about 8 months ago! I can honestly say that the quality of these diapers are so good that they do not compare to any other brand!Here are some of the BEST things about Coterie Diapers: 

1)The diapers are really soft as cashmere and crazy absorbent! @coterie diapers are actually 70% more absorbent than other brands!

2) Sebastian is prone to eczema and frequently gets flare ups with clothes or fragrance or other diapers… these are safe & gentle for eczema prone skin! 

3) Diapers are made with 25% plant-based materials!
•••
✨Swipe all the way to the last photo to see when we started using @coterie ! He was so little! 🤩✨
•••
Want to give these diapers a try? Don’t pay full price! Use my code MAGICSTEPH20 for 20% off of your first order through the link in my “Diapers” Highlight!
•••
#coterieparent #coterie #bestdiapers #diaper #baby #gifted #disneybaby #newmom #boymom #coteriediapers #18monthsold #toddler #toddlermom #toddlerlife",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcyQtUOzD7ybf6erLzOARK6ui49X%2FnlZg8OPRlIbuivqJPAdXphdPPdlOr7aPHhmfrXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C13K-t2oUAQ/,3,2,0,"toddlermom,18monthsold,toddlerlife,disneybaby,boymom,coteriediapers,toddler,coterie,gifted,newmom,baby,coterieparent,diaper,bestdiapers",coterie,coterie,,False,coterie,madebymagicsteph,https://www.instagram.com/madebymagicsteph,27906,340,United States,no_hashtag,0,0,equal,227,1,True,True,0.05286343612334802,False,False,False,False,False,False,False,False,False,False,False,False,results/coterie/C13K-t2oUAQ_2024-01-09_02-03-32_UTC_4_1.wav, Wow!,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-10-10 21:25:48,video,DA9WW8hqLPk,"Hey guys looking for fun way to teach your kids through play, @lovevery has the perfect play kit for you! Each kit is designed for your child’s learning stage! #Lovevery #LoveveryGift 🫶🏾

Bella truly enjoyed this Senser Kit! 🙌🏾

We also luv that @lovevery Playthings are made with #sustainable, #organic & natural materials that are not only good for baby but good for the planet! 👌🏾🌎

Be sure to follow me & comment #lovevery to receive the direct link & discount code to shop.✌🏾",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcU0CG7%2BbAFn3S4G3Zya6hBVD2%2FCzvIRpIX5a4aIUb59svXi9q9WqvkCbxsJjvT3RgWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/p/DA9WW8hqLPk/,806,70,542,"sustainable,lovevery,organic,loveverygift","lovevery,babyletto,target,fridababy,davincibabyusa,stokkebaby,spearmintbaby,aquaphorus,babycenter,babybjorn,ingenuitybaby,babiesrus,fridamom,crateandkids,stokkeusa,targetstyle,buybuybaby,gerber,carters,coterie",lovevery,"Stokke,Target",False,lovevery,_juanitalouis,https://www.instagram.com/_juanitalouis,27001,680,United States,no_hashtag,0,0,equal,84,1,True,True,0.16666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,results/coterie/DA9WW8hqLPk_2024-10-10_21-25-48_UTC.wav," Hey guys, we partner with Love Every on their play kits and here Bella is playing with her favorite toy of the kit. This one is called the Spinning Rainbow. It truly keeps her engaged and entertained. She also likes the rest of the toys that come in this kit. She can have fun while strengthening her coordination, working on her fine motor skills and strengthening her dexterity. You can tell she's enjoying herself. The smile says it all. Bella also enjoys reading, so the Parts of Me book is another one of her fave. She gets to learn the different parts of the body while advancing in her language skills. We definitely recommend Love Every. Check them out. Bye!",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-07-07 16:34:51,image,C9INx75JUhx,"#Sundayfunday w/my Mini me💕

The best part—>spending more time with Bella & less time doing chores like washing her bottles! 🫶🏾 #ad

Thanks to @babybrezza Washer Pro, I’m able to wash Bella’s bottles in no time & I never have to use a bottle brush again! #sponsor🙌🏾

I love that it automatically washes, sterilizes & dries bottles, pump parts, and accessories at the push of a button!👌🏾#BabyBrezza #MyBrezzaMoments

Use my code JUANITA150FF & save $ off

Would you guys try this?",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcUWFwPkvxTKG85MLfc%2Fbels9OYetc3vvf1hkOJV%2F6mwBLM5WcRUKR8pK8l71%2FDemlXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C9INx75JUhx/,721,64,0,"love,photooftheday,babybrezza,cutebaby,happy,mom,instagram,cute,babylove,babymusthave,washer,beautiful,mybrezzamoments,sponsor🙌🏾,kitchen,instagood,babiesofinstagram,ad,momlife,babytech,homedecor,girlmom,babyfashion,girl,musthaves,babygirl,baby,family,sundayfunday,fashion","babybrezza,lancomeofficial,cocokind,fridababy,shopcoldgold,stokkebaby,urbandecaycosmetics,koparibeauty,pacificabeauty,babycenter,milkmakeup,ninewest,maccosmeticsusa,cecred,maccosmetics,fridamom,edenbodyworks,buybuybaby,gerber,coterie,disney",babybrezza,"Lancôme,Stokke,Urban Decay Cosmetics,MAC Cosmetics,Walt Disney",False,,_juanitalouis,https://www.instagram.com/_juanitalouis,25847,725,United States,no_hashtag,0,0,equal,81,0,False,True,0.0,False,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-01-14 17:39:06,video,C2FtxwBRDzg,"Happy #selfcaresunday Luvs 🫶🏾

Love is wearing the most comfy & cozy dresses from @reoria_official! The material is super soft & feels like unlimited hugs on your skin! I love that you can dress them up or down!🙌🏾

Are you Team red or Team grey? ❤️🩶",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDb8Gzb24NBeSSLgJ3hTxeF6eJgUwxhB1lQ8hOwsIJOfjxobqdC0besI7Fvi2b380wvg2yws%2FsIdCifrG%2BHBuUEbWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/p/C2FtxwBRDzg/,518,44,0,selfcaresunday,"reoria_official,babyletto,mantra,lancomeofficial,cocokind,vintyjewelry,anisabeauty,nordstromrack,koparibeauty,fentybeauty,amazon,pacificabeauty,hm,milkmakeup,maccosmeticsusa,bumpsuit,babylist,edenbodyworks,coterie",reoria_official,"Lancôme,NORDSTROM,Amazon",False,reoria_official,_juanitalouis,https://www.instagram.com/_juanitalouis,25631,627,United States,no_hashtag,0,0,equal,46,1,True,True,0.34782608695652173,False,False,False,False,False,False,False,False,False,False,False,False,results/coterie/C2FtxwBRDzg_2024-01-14_17-39-06_UTC_1.wav, Will we stay the same? Do you know what you're doing?,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-01-07 18:26:55,video,C1zxtS8vCE7,"Happy #selfcaresunday Luvs!!

Rolling into these colorful & comfy fits with @pinkblushmaternity! You know I luv my heels but as this bump grows, comfort is super important!🫶🏾

With @pinkblushmaternity you never have to compromise style with comfort! I love that these can transition into postpartum fits!👌🏾

Use my code Juanita25 & save $ off! 🙌🏾

Which color is your fav?💚❤️💜",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDb8Gzb24NBeSSLgJ3hTxeF6vyv6CuuRiUxjV003F85Sc7FBFDoIXsmF8vngNwqCV0cPwL85Klsl%2F5S0K0UN4mZMWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/p/C1zxtS8vCE7/,429,35,0,selfcaresunday,"pinkblushmaternity,babyletto,mantra,lancomeofficial,cocokind,trufacebygrace,davincibabyusa,anisabeauty,stokkebaby,urbandecaycosmetics,pacificabeauty,milkmakeup,maccosmeticsusa,aldo_shoes,bumpsuit,babylist,edenbodyworks,curlygirlcollective,coterie",pinkblushmaternity,"Lancôme,Stokke,Urban Decay Cosmetics",False,pinkblushmaternity,_juanitalouis,https://www.instagram.com/_juanitalouis,25515,682,United States,no_hashtag,0,0,equal,60,1,False,True,0.21666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,results/coterie/C1zxtS8vCE7_2024-01-07_18-26-55_UTC_1.wav," People see me but they just don't know Come on baby, let the good time roll I'm fresh off the block, the hustler just returned Hadibov these niggas, now they call me Big Worm I'm the shit according to the streets The town without gift will make Memphis bleak But I don't toss up rock signs and diamonds But I might toss an heavy head hoe like I'm missing Come on baby, let the good time roll Let's do it",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-08-06 20:54:44,video,C-V6tW3u8fR,"The summer’s toddler beach day checklist:

🏖️ Sandwich ✅
🏖️Shovel ✅
🏖️“The Swimsuit” from @coterie 

The company’s first disposable swim diaper was designed with every kind of water activity in mind. Plus, they’re comfy AND cute!

Order yours before they sell out again! Use code TLMNSUMMER24 for 20% off your order of over $75 (new customers only).

#coterie #theswimsuit #swimdiaper #stamfordmoms #stamfordfamilies #toddlerbeachday #beachdaychecklist #givingmomsthegiftoftime #makingmommyingeasy",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcT08nABEmEgwTF0L%2FXVTLlekvfXOLk%2FeqOlTaepMgP0GRe4pl1bv6Cs9knUcnEMZDWwq5%2BhsabX0Nc9aXCBbcsw%3D%3D,https://www.instagram.com/p/C-V6tW3u8fR/,58,12,0,"theswimsuit,swimdiaper,coterie,beachdaychecklist,givingmomsthegiftoftime,stamfordmoms,toddlerbeachday,makingmommyingeasy,stamfordfamilies",coterie,coterie,,False,coterie,stamfordmoms,https://www.instagram.com/stamfordmoms,25454,113,United States,no_hashtag,0,0,equal,66,1,False,True,0.24242424242424243,False,False,False,False,False,False,False,False,False,False,False,False,results/coterie/C-V6tW3u8fR_2024-08-06_20-54-44_UTC_1.wav, Hey! Hey! Hey! Hey! Hey!,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-07-30 23:47:31,video,C-ENTmNu4LL,"Moms, meet the latest addition to your beach day checklist: Coterie swim diapers ✅ 

Soft, breathable and blowout-proof, it’s a mom win and a baby fashion statement all in one. Here’s to making waves, not messes! 🌊👶 

Head to the link 👆🏻 in bio and use code TLMNSUMMER24 for 20% off your order of over $75 (new customers only).

#stamfordmoms #stamfordfamilies #coterie #swimdiaper #swimsuit",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcsMu1G6HG8HIbnBqiOycmsDgk9UJD1l6b8x%2B622%2FHorrZ3qVxeetWwG6amOhxcbK2gNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C-ENTmNu4LL/,28,1,0,"swimdiaper,coterie,swimsuit,stamfordmoms,stamfordfamilies",coterie,,,False,coterie,stamfordmoms,https://www.instagram.com/stamfordmoms,25454,113,United States,no_hashtag,0,0,equal,64,1,True,True,0.984375,False,False,False,False,False,False,False,False,False,False,False,False,results/coterie/C-ENTmNu4LL_2024-07-30_23-47-31_UTC_1.wav, Thank you.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-05-23 19:38:17,image,C7UrACsPIn_,"I’m speechless for this first time, just thinking about my baby just graduated/promoted to Kindergarten! 😭

So thankful the FDS for the incredible education, guidance & love they’ve showered Lennox Love.

Cheers to an awesome adventure ahead for you, kid!
I am so proud of you, each and every day! ❤️

I love you with all my heart.

#promotion #mybabygirl #lennoxlove #graduation",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcFKIC1uvnCHLTHlSsyQIVTLWhez2JQM8JqVBl694yiPmCjb40z3hBBeE%2F9k2c8snigNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C7UrACsPIn_/,221,7,0,"lennoxlove,graduation,promotion,mybabygirl","nickfouquet,fountaindayschool,tubbytodd,mustelausa,hollandhager,tinaviceral,praybeytbenjamin,coterie",,,False,,chaiedejesus,https://www.instagram.com/chaiedejesus,25294,253,United States,no_hashtag,0,0,equal,62,0,False,True,0.0,False,False,False,False,False,False,False,False,False,False,False,False,results/coterie/C7UrACsPIn__2024-05-23_19-38-17_UTC_3.wav," Come with me and you'll be in a world of imagination. Take a look and you'll see in the world of imagination. We'll begin, we'll begin, we'll begin, traveling in a world of imagination. What we'll see will define, explanations. If you want to go to paradise, things will go down and do it.",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-05-23 19:38:17,image,C7UrACsPIn_,"I’m speechless for this first time, just thinking about my baby just graduated/promoted to Kindergarten! 😭

So thankful the FDS for the incredible education, guidance & love they’ve showered Lennox Love.

Cheers to an awesome adventure ahead for you, kid!
I am so proud of you, each and every day! ❤️

I love you with all my heart.

#promotion #mybabygirl #lennoxlove #graduation",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcFKIC1uvnCHLTHlSsyQIVTLWhez2JQM8JqVBl694yiPmCjb40z3hBBeE%2F9k2c8snigNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C7UrACsPIn_/,221,7,0,"lennoxlove,graduation,promotion,mybabygirl","nickfouquet,fountaindayschool,tubbytodd,mustelausa,hollandhager,tinaviceral,praybeytbenjamin,coterie",,,False,,chaiedejesus,https://www.instagram.com/chaiedejesus,25294,253,United States,no_hashtag,0,0,equal,62,0,False,True,0.0,False,False,False,False,False,False,False,False,False,False,False,False,results/coterie/C7UrACsPIn__2024-05-23_19-38-17_UTC_5.wav, We're dancing in America! We're dancing! We're dancing! We're dancing in America!,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-05-07 00:51:00,video,C6pdQHzNQwR,,https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0Lc1oplP3TM%2B5DJHvvtGG%2B3PdSOQDO%2FGWwE2fJDCiprWVQxlXRXfyWcTg0lYILmfXbigNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/C6pdQHzNQwR/,20,3,0,,coterie,,,False,coterie,lilianamarin11lm,https://www.instagram.com/lilianamarin11lm,23113,20,United States,no_hashtag,0,0,equal,0,1,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,results/coterie/C6pdQHzNQwR_2024-05-07_00-51-00_UTC_1.wav," No necesito ponerme en forma. Yo ya soy una forma, ¿está bien? Redondito es bonito.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,
2024-09-03 21:04:39,image,C_eCw0PpUD2,"Our family loves Coterie diapers for their superior absorbency and comfort! They quickly became our favorite diapers after trying several other brands.

Coterie is Dermatologist-tested, hypoallergenic, and cruelty-free. 

They are free of fragrance, lotion, latex, rubber, dyes, alcohol, heavy metals, parabens, phthalates, chlorine, VOCs, optical brighteners, and 200+ harmful chemicals. 

✨ New customers use code: LANDRY20 for 20% off! 
Trust me, you’re going to love them! 💙

@coterie #coterieparent #coterie",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcSVQgyAH0Z%2Fhy%2FwVPaNJ2lpTSFgzOQlEzuU8SqPTVzyumy6m1Y%2BG4LrgIgShNavwEXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C_eCw0PpUD2/,30,1,0,"coterie,coterieparent",coterie,coterie,,False,coterie,organicallykristin,https://www.instagram.com/organicallykristin,20518,1237,United States,no_hashtag,0,0,equal,70,1,False,True,0.9857142857142858,False,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-01-29 21:30:46,image,C2swdVjPcEr,"What’s in my diaper bag? @coterie!✨ Their diapers are made with 25% plant-based materials, free of irritants that many off-the-shelf brands have and are soft as cashmere. 
Use my code “katelyne20” to save on your first order! 

#coterieparent #gifted",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDaruGxfNImrUrfBsWmky05Ianf5b3cNsD0mRgg4Vo2O7gbmMYejDV95zs%2FD1GOSOZ%2BUzxliWjIQW8ZhpBMwVDReXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C2swdVjPcEr/,3,3,0,"gifted,coterieparent",coterie,coterie,,False,coterie,mamakateplus4,https://www.instagram.com/mamakateplus4,20469,2593,United States,no_hashtag,0,0,equal,39,1,True,True,0.1794871794871795,False,False,False,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2023-11-21 21:45:43,video,Cz7GuxfJQM4,"Since introducing solids, Demi’s diapers have a little more “character” as I like to say 🙃 #ad

S/O to @coterie coming through in the clutch making changing time a lot safer, cleaner, and more efficient.

I’ve used coterie as Demi has reached new diaper stages and still, no complaints. They are 25% plant based  and up to 70% more absorbent than other diaper brands. 

I’m preparing for my timeline to have several pregnancy announcements over this holiday and I know you are too lol. Be a good friend and gift them some @coterie diapers (get some for your little ones too ❤️)

Head over to my stories for the link to purchase and use my discount code ALANA20 at check out.",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDbBIGL%2BlLgPrv5BnhILKAgprMwC2FJxAlayt5ACMRRAHLbbYt%2FRnHrNOyxbP9q6JNff5XD1tz4iEHQURicauxLLgNlJUwVYqIiahjW32e%2BqWA%3D%3D,https://www.instagram.com/p/Cz7GuxfJQM4/,66,12,0,ad,coterie,coterie,,False,coterie,iamalanamarie,https://www.instagram.com/iamalanamarie,20006,945,United States,no_hashtag,0,0,equal,121,1,False,True,0.17355371900826447,False,True,False,False,False,False,False,False,False,False,False,False,results/coterie/Cz7GuxfJQM4_2023-11-21_21-45-43_UTC.wav, Thank you.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-04-27 15:12:31,image,C6RP6yEuaPt,"I chose The Diaper from @coterie because Lucca is prone to diaper rashes. These diapers are so soft and so comfy AND their clean ingredients mean less skin irritation and more time for pulling books off the bookshelf to read 📚 

Click the link in my bio to get 20% off a purchase of at least $40 for new members. You’ll be hooked!!

#coterieparent",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcgR4TimCALupXPfL8sgB%2Fx3LFi%2BYBiQx2%2BBSaR%2FZuRdczaigEh0tjcUpfg0NDkagUXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/C6RP6yEuaPt/,113,0,0,coterieparent,coterie,coterie,,False,coterie,bringing_home_baby_bax,https://www.instagram.com/bringing_home_baby_bax,18969,365,United States,no_hashtag,0,0,equal,64,1,True,True,0.109375,False,False,True,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
2024-09-30 15:04:09,video,DAi67vQOFfe,"Let’s just say I’ve tried a bunch of diapers and Coterie is the ONLY way my 2 month old sleeps through the night! Use code HOPPE20 for 20% off your order 💖 

#coterie #coterieparent #newborn #newmom #motherhood #ad",https://imgp.sptds.icu/v2?mb0KwpL92uYofJiSjDn1%2F6peL1lBwv3s%2BUvShHERlDZYmZ4eGQ1lFBg%2BQ9O%2FU0LcVx%2F5jsiSLPt4QaHKqjf1giMnzTctz%2FvSJbmA56WeLxDsv20e2xUa%2BjJu3n2SQK2GXt%2FYzeksBPYLUknr5ild2A%3D%3D,https://www.instagram.com/p/DAi67vQOFfe/,10652,249,0,"ad,coterie,newmom,coterieparent,newborn,motherhood",coterie,,,False,coterie,_brookehoppe,https://www.instagram.com/_brookehoppe,18594,8371,United States,no_hashtag,0,1,standalone_ad,38,0,False,True,0.8947368421052632,False,False,False,False,False,False,False,False,False,False,False,False,results/coterie/DAi67vQOFfe_2024-09-30_15-04-09_UTC_1.wav," On the bottom, Paige. You were good. I'm waiting for you to be great. And next, Kendall. You didn't stick out to me. Next is Brooke. Next, Nia. You're third on the pyramid. You were third overall high score. And Mackenzie. And on top of the pyramid, going three for three, once again, is Maddie.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,
